entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
9556,ATP5MJ,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,0.199056668,NA,NA,0.096170857,0.168331815,NA,NA,NA
9556,ATP5MJ,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,-0.37687615,NA,NA,0.002580994,0.006582519,NA,NA,NA
9556,ATP5MJ,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,-0.071726059,NA,NA,0.552215883,1,NA,NA,NA
9556,ATP5MJ,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,0.280297157,NA,NA,0.021673445,0.069660117,NA,NA,NA
9556,ATP5MJ,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,1.24558017,NA,NA,4.01e-18,4.36e-17,NA,NA,NA
9556,ATP5MJ,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,0.237054181,NA,NA,0.071085486,0.101540358,NA,NA,NA
9556,ATP5MJ,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,0.142512579,NA,NA,0.261154329,0.747611975,NA,NA,NA
9556,ATP5MJ,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,1.075832023,NA,NA,9.98e-18,9.01e-17,NA,NA,NA
9556,ATP5MJ,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,0.902009732,NA,NA,0.000355722,0.000824765,NA,NA,NA
9556,ATP5MJ,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,0.720294261,NA,NA,0.004393102,0.007992495,NA,NA,NA
9556,ATP5MJ,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,0.053178094,NA,NA,0.833090395,1,NA,NA,NA
9556,ATP5MJ,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,0.662866234,NA,NA,0.008663083,0.022778405,NA,NA,NA
9556,ATP5MJ,NA,protein_coding,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,-0.200289987997417,NA,NA,0.0551813779005142,0.408653967071077,476.030398972249,0.104456686752256,-1.9174453472036
9556,ATP5MJ,NA,protein_coding,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,-0.597412346295357,NA,NA,0.000140042440414039,0.00035375262820136,1078.86243965142,0.156879650748235,-3.80809329601391
9556,ATP5MJ,NA,protein_coding,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-0.599894435540138,NA,NA,9.73443375459478e-05,0.000518672248222348,1078.86243965142,0.153932852389123,-3.89711764726921
9556,ATP5MJ,NA,protein_coding,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,-0.487997730071519,NA,NA,2.51562924341845e-07,2.85479776771429e-06,945.461306209275,0.0946367729322476,-5.15653392387847
9556,ATP5MJ,NA,protein_coding,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,0.368587830705889,NA,NA,0.247307764535358,0.55185131162477,1019.06234033706,0.318595883801445,1.15691334837082
