entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
58516,SINHCAF,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,-0.280419765,NA,NA,0.054156949,0.103222849,NA,NA,NA
58516,SINHCAF,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,-0.592909626,NA,NA,0.00011043,0.000364837,NA,NA,NA
58516,SINHCAF,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,-0.448325952,NA,NA,0.002219807,0.078021888,NA,NA,NA
58516,SINHCAF,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,-0.567260971,NA,NA,0.000103902,0.000658003,NA,NA,NA
58516,SINHCAF,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,-2.390183327,NA,NA,3.65e-10,2.02e-09,NA,NA,NA
58516,SINHCAF,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,-1.179293882,NA,NA,2.39e-07,7.68e-07,NA,NA,NA
58516,SINHCAF,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,-0.401859459,NA,NA,0.08013625,0.428229815,NA,NA,NA
58516,SINHCAF,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,-1.445430518,NA,NA,3.29e-08,1.3e-07,NA,NA,NA
58516,SINHCAF,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,-0.461460545,NA,NA,0.212341724,0.280427684,NA,NA,NA
58516,SINHCAF,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,-0.688162073,NA,NA,0.063345399,0.092600655,NA,NA,NA
58516,SINHCAF,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,0.083046305,NA,NA,0.82000917,1,NA,NA,NA
58516,SINHCAF,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,-0.93261176,NA,NA,0.012633636,0.031654836,NA,NA,NA
58516,SINHCAF,NA,protein_coding,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,0.0845705843263466,NA,NA,0.774048048937006,0.99776532938064,27.0037598826376,0.294584867256964,0.28708393989762
58516,SINHCAF,NA,protein_coding,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,-0.757825532413256,NA,NA,0.449242193302443,0.562991366982803,11.6236565464677,1.00151520375519,-0.756679009536532
58516,SINHCAF,NA,protein_coding,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,0.781404374532129,NA,NA,0.37805494271627,0.575868741251886,11.6236565464677,0.886462816310812,0.881485788410276
58516,SINHCAF,NA,protein_coding,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,0.435583770242272,NA,NA,0.174193073462748,0.456032507092065,43.8251381434609,0.320552456977113,1.35885331951573
58516,SINHCAF,NA,protein_coding,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-0.955932098742216,NA,NA,0.0018234565898962,0.012688111122826,132.768782961953,0.306626835111506,-3.11757481498508
