entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
25790,CFAP45,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,12,0.983844679,NA,NA,0.00407552,0.036632262,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,18,0.460941126,NA,NA,0.187803003,0.30195049,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,24,0.837273671,NA,NA,0.017650612,0.071674008,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,3,-0.079100074,NA,NA,0.829311464,0.926179359,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,6,-0.384953269,NA,NA,0.293180106,1,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,12,1.293988494,NA,NA,0.002168075,0.010192261,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,18,2.236223033,NA,NA,2.3e-07,2.58e-06,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,3,-0.059491799,NA,NA,0.885547751,1,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,6,1.438651886,NA,NA,0.0004322,0.009815397,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,12,3.365944238,NA,NA,2.23e-16,1.69e-15,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,18,3.325278109,NA,NA,2.97e-14,1.6e-13,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,3,-0.125869427,NA,NA,0.789224659,1,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,6,2.308055253,NA,NA,9.32e-08,6.85e-07,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,1.221313931,NA,NA,0.031723606,0.065144726,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,1.529676415,NA,NA,0.007128445,0.016481065,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,-0.326682963,NA,NA,0.565112204,1,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,1.156428519,NA,NA,0.042086655,0.119166795,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,3.934389015,NA,NA,1.49e-15,1.32e-14,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,5.100593707,NA,NA,1.74e-19,1.52e-18,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,2.293611901,NA,NA,2.95e-07,9.71e-06,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,4.675190882,NA,NA,6.8e-24,9.43e-23,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,3.29133805,NA,NA,6.55e-09,2.72e-08,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,4.696570112,NA,NA,2.43e-16,1.66e-15,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,0.779130539,NA,NA,0.20312466,1,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,1.81270847,NA,NA,0.002315886,0.007130103,NA,NA,NA
25790,CFAP45,NA,protein_coding,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,0.110087613939848,NA,NA,0.43518038970558,0.99776532938064,293.780274493061,0.141073281351219,0.780357647354724
25790,CFAP45,NA,protein_coding,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,3.38156661669858,NA,NA,9.78925322343578e-13,5.20355029579651e-12,107.766296925771,0.474044450190548,7.13343783550113
25790,CFAP45,NA,protein_coding,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,2.96093652430973,NA,NA,3.1151953390961e-10,5.82949367355086e-09,107.766296925771,0.470517603339341,6.29293463899221
25790,CFAP45,NA,protein_coding,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,0.995023357898944,NA,NA,0.173937594348129,0.455606876561157,8.36604311683512,0.731817866055194,1.35965983348089
25790,CFAP45,NA,protein_coding,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-2.51093166301434,NA,NA,0.00288806684863482,0.0183310556866132,2791.30290880887,0.842762161842886,-2.97940721202246
