entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
170487,ACTL10,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,12,0.376065463,NA,NA,0.236182915,0.464656774,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,18,-0.367154435,NA,NA,0.266688669,0.39277539,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,24,0.057339812,NA,NA,0.861453611,0.931834202,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,3,-0.326651679,NA,NA,0.323968921,0.591194496,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,6,-0.072257619,NA,NA,0.821451248,1,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,12,-0.010420092,NA,NA,0.979670589,0.989936484,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,18,0.587739069,NA,NA,0.131651783,0.235612295,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,3,-0.352898935,NA,NA,0.363116256,0.970807917,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,6,-0.190925789,NA,NA,0.619228938,0.890552476,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,12,-0.227149389,NA,NA,0.665715694,0.723498149,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,18,0.96179731,NA,NA,0.060261875,0.085262482,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,3,-0.271746914,NA,NA,0.529957846,1,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,6,-0.992607665,NA,NA,0.045736343,0.087872698,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,0.900575324,NA,NA,0.076682113,0.138931818,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,1.276183489,NA,NA,0.01324677,0.028599122,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,-0.301244845,NA,NA,0.570381021,1,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,-0.021121727,NA,NA,0.968916395,1,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,2.261238906,NA,NA,0.000329626,0.000846239,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,2.924786467,NA,NA,1.58e-08,5.75e-08,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,0.352844446,NA,NA,0.593215842,0.935257072,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,-0.272739214,NA,NA,0.694250115,0.758896687,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,3.148054861,NA,NA,1.27e-09,5.71e-09,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,4.005580372,NA,NA,6.34e-16,4.19e-15,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,0.431995353,NA,NA,0.462472434,1,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,-0.716436805,NA,NA,0.240655555,0.370610515,NA,NA,NA
170487,ACTL10,NA,protein_coding,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,-0.0715000125329119,NA,NA,0.780938498522113,0.99776532938064,23.0221520755912,0.25710530307847,-0.278096218463022
170487,ACTL10,NA,protein_coding,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,0.378628389355177,NA,NA,0.399394124306689,0.511104780067116,51.8229370919002,0.449301868193599,0.842703794839398
170487,ACTL10,NA,protein_coding,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-0.527163866041773,NA,NA,0.237743411209872,0.40870735783032,51.8229370919002,0.446504624772123,-1.18064592569632
170487,ACTL10,NA,protein_coding,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,0.182390818512785,NA,NA,0.883838266274148,0.954695867534802,3.04482969221251,1.24835186981477,0.146105295248084
170487,ACTL10,NA,protein_coding,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,1.22343203339659,NA,NA,0.00280829845963792,0.0179516914628727,122.49288647484,0.409451497935555,2.98797791573631
