entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
51093,METTL25B,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,0.107037538,NA,NA,0.581801681,0.695946061,NA,NA,NA
51093,METTL25B,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,0.603311403,NA,NA,0.001781515,0.004710236,NA,NA,NA
51093,METTL25B,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,0.158623166,NA,NA,0.403107103,1,NA,NA,NA
51093,METTL25B,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,-0.451134467,NA,NA,0.030031719,0.090672577,NA,NA,NA
51093,METTL25B,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,0.353239578,NA,NA,0.225156942,0.30069623,NA,NA,NA
51093,METTL25B,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,0.29207176,NA,NA,0.231824535,0.290524059,NA,NA,NA
51093,METTL25B,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,-0.029388357,NA,NA,0.893686201,0.994365747,NA,NA,NA
51093,METTL25B,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,-0.148295328,NA,NA,0.558982441,0.637721672,NA,NA,NA
51093,METTL25B,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,-0.660423226,NA,NA,0.000181328,0.000438397,NA,NA,NA
51093,METTL25B,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,-1.171072162,NA,NA,2.94e-09,1.1e-08,NA,NA,NA
51093,METTL25B,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,0.122873496,NA,NA,0.428167833,1,NA,NA,NA
51093,METTL25B,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,0.317628801,NA,NA,0.047133199,0.097572107,NA,NA,NA
51093,METTL25B,NA,protein_coding,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,-0.00269467411032556,NA,NA,0.97695760576899,0.99776532938064,585.919388824648,0.093294990969433,-0.0288833739338529
51093,METTL25B,NA,protein_coding,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,0.337959032586024,NA,NA,0.0540710041228922,0.0889553093418856,696.569811239574,0.175447628466976,1.92626731714209
51093,METTL25B,NA,protein_coding,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-0.0867272798548235,NA,NA,0.617025534537329,0.797479359759175,696.569811239574,0.173430154050201,-0.500070361638033
51093,METTL25B,NA,protein_coding,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,0.330315681149633,NA,NA,0.000405929118894875,0.00271783168432323,716.698750853207,0.0934098169044404,3.53619878612492
51093,METTL25B,NA,protein_coding,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-0.0596420995356497,NA,NA,0.709646813935659,0.949768276878152,520.120076601999,0.16018592112697,-0.372330471467433
