entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
285141,ERICH2,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,12,-0.087133023,NA,NA,0.82243357,0.914005689,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,18,-0.58700497,NA,NA,0.136036865,0.236701081,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,24,0.165397553,NA,NA,0.676270037,0.814232708,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,3,-0.606075444,NA,NA,0.133303453,0.388763995,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,6,-0.273084281,NA,NA,0.495525572,1,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,12,-0.732194348,NA,NA,0.105289007,0.216999619,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,18,0.090661939,NA,NA,0.842673336,0.903018828,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,3,-0.170496846,NA,NA,0.713126807,0.997855584,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,6,-0.330609003,NA,NA,0.474579267,0.82181292,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,12,-0.298170046,NA,NA,0.64277857,0.70321969,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,18,1.229502151,NA,NA,0.05225081,0.075016471,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,3,-0.734944895,NA,NA,0.258439873,0.940251997,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,6,0.665441744,NA,NA,0.276311464,0.386151268,NA,NA,NA
285141,ERICH2,NA,protein_coding,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,-0.725565802064867,NA,NA,0.0349737175359636,0.310809011372991,93.2865042942268,0.344088149108162,-2.10866257366158
285141,ERICH2,NA,protein_coding,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,4.82849508779918,NA,NA,2.8006228564631e-05,7.73308029170535e-05,15.0569935120783,1.15263289148385,4.1891005570587
285141,ERICH2,NA,protein_coding,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,3.20028302444268,NA,NA,0.00591510224981629,0.0187961597357515,15.0569935120783,1.16270305429535,2.75245086234179
285141,ERICH2,NA,protein_coding,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,-0.619376950517673,NA,NA,0.806540175522851,0.924806207850071,0.740792234445248,2.52918568296484,-0.244891845897059
285141,ERICH2,NA,protein_coding,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-1.92618585659342,NA,NA,0.0110546809447686,0.0535507532078603,412.813411197529,0.758052722206312,-2.54096555578253
