entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
54708,MARCHF5,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,1.04307325,NA,NA,7.86e-13,7.11e-12,NA,NA,NA
54708,MARCHF5,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,0.615332353,NA,NA,0.000106358,0.00035267,NA,NA,NA
54708,MARCHF5,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,0.215038312,NA,NA,0.157100121,0.82710016,NA,NA,NA
54708,MARCHF5,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,0.969725244,NA,NA,8.26e-11,1.21e-09,NA,NA,NA
54708,MARCHF5,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,0.462516669,NA,NA,0.029920781,0.05148153,NA,NA,NA
54708,MARCHF5,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,0.320628784,NA,NA,0.075221909,0.106885182,NA,NA,NA
54708,MARCHF5,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,0.17588965,NA,NA,0.306254899,0.791902324,NA,NA,NA
54708,MARCHF5,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,0.118558012,NA,NA,0.506450823,0.588356514,NA,NA,NA
54708,MARCHF5,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,0.722442185,NA,NA,1.45e-07,5.26e-07,NA,NA,NA
54708,MARCHF5,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,0.506513461,NA,NA,0.000305474,0.000656495,NA,NA,NA
54708,MARCHF5,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,-0.010715666,NA,NA,0.937608686,1,NA,NA,NA
54708,MARCHF5,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,0.281399304,NA,NA,0.040931556,0.086627424,NA,NA,NA
54708,MARCHF5,NA,protein_coding,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,0.225478821498099,NA,NA,0.00550627256547864,0.0899825134813506,1177.91324511402,0.0812296336406176,2.77581975188612
54708,MARCHF5,NA,protein_coding,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,-0.587739113241571,NA,NA,0.00164644876347189,0.00357204676021449,504.996541354736,0.18672907199331,-3.14755012150774
54708,MARCHF5,NA,protein_coding,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-0.155121360071386,NA,NA,0.387402269637217,0.586362160059215,504.996541354736,0.179468413298901,-0.864337947943156
54708,MARCHF5,NA,protein_coding,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,0.131070812859683,NA,NA,0.147835897460025,0.40652454150628,753.560031909135,0.0905674332176564,1.44721792594791
54708,MARCHF5,NA,protein_coding,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,0.561257017113388,NA,NA,0.000778859670151219,0.00639685631098814,946.599202857594,0.167030818895136,3.36020035599391
