entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,-0.387489929,NA,NA,0.401573245,0.530000915,NA,NA,NA
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,-0.420179358,NA,NA,0.348452167,0.464834466,NA,NA,NA
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,0.45785708,NA,NA,0.332266028,0.987703684,NA,NA,NA
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,-0.404327023,NA,NA,0.375962279,0.594745427,NA,NA,NA
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,-0.081690586,NA,NA,0.909540177,0.932370789,NA,NA,NA
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,0.937487192,NA,NA,0.205545665,0.261325023,NA,NA,NA
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,0.108141202,NA,NA,0.882154756,0.991226966,NA,NA,NA
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,0.75608601,NA,NA,0.309332076,0.39192049,NA,NA,NA
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,-0.570890937,NA,NA,0.452744202,0.534001547,NA,NA,NA
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,-0.630491201,NA,NA,0.411275163,0.485349338,NA,NA,NA
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,-0.448033672,NA,NA,0.549695382,1,NA,NA,NA
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,0.336358465,NA,NA,0.654724516,0.769235281,NA,NA,NA
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,-0.17455214061009,NA,NA,0.736551369275488,0.99776532938064,2.61690693249102,0.518846125482236,-0.336423714155818
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,2.93377175379303,NA,NA,0.00456242498722533,0.00925061500930979,10.4034270033023,1.03432675700996,2.83640709660649
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,0.473581109996396,NA,NA,0.662910366512183,0.829368398205136,10.4034270033023,1.08644810557683,0.435898509616303
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,-1.63417423897463,NA,NA,0.295839645343652,0.647766232876065,1.99370359586804,1.56320962662991,-1.04539673447234
101928414,SLC28A2-AS1,NA,lncRNA,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-0.39719175260169,NA,NA,0.848456113831301,0.986307224021891,1.52642093013219,2.07857287055285,-0.191088683119417
