entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
54463,RETREG1,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,-0.80257094,NA,NA,0.000218837,0.0007337,NA,NA,NA
54463,RETREG1,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,-1.823379591,NA,NA,2.58e-13,2.19e-12,NA,NA,NA
54463,RETREG1,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,-0.021596279,NA,NA,0.918325881,1,NA,NA,NA
54463,RETREG1,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,0.124894957,NA,NA,0.556773268,0.755551708,NA,NA,NA
54463,RETREG1,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,-0.190019253,NA,NA,0.309408693,0.39438048,NA,NA,NA
54463,RETREG1,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,-0.534741229,NA,NA,0.001273821,0.002525232,NA,NA,NA
54463,RETREG1,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,0.060782382,NA,NA,0.667609958,0.953464404,NA,NA,NA
54463,RETREG1,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,-0.159292274,NA,NA,0.28064123,0.360570842,NA,NA,NA
54463,RETREG1,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,-0.25831059,NA,NA,0.315519535,0.394706245,NA,NA,NA
54463,RETREG1,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,-0.660596552,NA,NA,0.010895506,0.018515404,NA,NA,NA
54463,RETREG1,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,-0.077006496,NA,NA,0.76345431,1,NA,NA,NA
54463,RETREG1,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,0.042398917,NA,NA,0.868622845,0.919112403,NA,NA,NA
54463,RETREG1,NA,protein_coding,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,0.368799272459955,NA,NA,0.236746580164648,0.835343998048732,427.351938256208,0.311707572525258,1.18315788568169
54463,RETREG1,NA,protein_coding,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,-0.448193089386262,NA,NA,0.210143019044733,0.296532288172767,94.5418052442144,0.357646829403734,-1.25317227090615
54463,RETREG1,NA,protein_coding,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-0.509490167426432,NA,NA,0.138732953067682,0.268113720681407,94.5418052442144,0.344127830652252,-1.48052590358866
54463,RETREG1,NA,protein_coding,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,-0.377384572705276,NA,NA,0.0634629412448539,0.215269222947674,130.968980082569,0.203339416899682,-1.85593417380291
54463,RETREG1,NA,protein_coding,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-1.07193272012664,NA,NA,0.00339898484277302,0.0208556013748626,210.069989734032,0.365954437434226,-2.92914256660516
