entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,0.376539093,NA,NA,0.462101645,0.589548483,NA,NA,NA
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,1.36878801,NA,NA,0.008958963,0.020156357,NA,NA,NA
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,0.002844213,NA,NA,0.995502031,1,NA,NA,NA
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,-0.165343287,NA,NA,0.751555455,0.884215866,NA,NA,NA
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,-0.36638981,NA,NA,0.601367007,0.680744712,NA,NA,NA
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,0.338972047,NA,NA,0.613225119,0.670992072,NA,NA,NA
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,0.492577575,NA,NA,0.443737498,0.879668134,NA,NA,NA
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,0.695775794,NA,NA,0.29227754,0.3736863,NA,NA,NA
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,1.12246325,NA,NA,0.058592247,0.090584729,NA,NA,NA
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,0.758802289,NA,NA,0.187274192,0.24482992,NA,NA,NA
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,-0.296453234,NA,NA,0.604250733,1,NA,NA,NA
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,0.497228217,NA,NA,0.398995877,0.542448325,NA,NA,NA
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,-1.24544025706809,NA,NA,0.0827668193627919,0.511883559019131,1.98537246925264,0.717893763890037,-1.73485314918944
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,-1.6307639837914,NA,NA,0.000484734964267091,0.00113941549683216,57.6551789480677,0.467394438337133,-3.4890530353618
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-0.836912803604512,NA,NA,0.0479583380051744,0.111869484277348,57.6551789480677,0.423166796951614,-1.97773740669972
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,-0.611915085012811,NA,NA,0.517748539132094,0.870636522801361,5.80453656953008,0.946036331686057,-0.646819857248226
100049076,GUSBP17,NA,transcribed_pseudogene,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-0.189843318447276,NA,NA,0.953976367611196,0.986307224021891,0.917041198271218,3.28937539733108,-0.0577140932595624
