entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
157695,TDRP,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,12,-0.475080682,NA,NA,0.01751642,0.098764124,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,18,0.000153728,NA,NA,0.999389676,0.999710576,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,24,-0.064349258,NA,NA,0.749577136,0.864888084,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,3,-0.122575882,NA,NA,0.550056022,0.767604371,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,6,0.034749467,NA,NA,0.862797065,1,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,12,-0.683471412,NA,NA,0.00125955,0.006432284,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,18,0.151645335,NA,NA,0.486786978,0.62112297,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,3,-0.277762712,NA,NA,0.156539711,0.859281844,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,6,-0.364748586,NA,NA,0.066248873,0.357845871,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,12,0.170910024,NA,NA,0.33530854,0.404722463,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,18,0.538119173,NA,NA,0.005306374,0.009041551,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,3,-0.178923992,NA,NA,0.326820921,0.983193266,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,6,-0.144672069,NA,NA,0.412695349,0.529130848,NA,NA,NA
157695,TDRP,NA,protein_coding,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,-0.12078179530743,NA,NA,0.41073517698233,0.99776532938064,626.991695595418,0.146829215021542,-0.822600565491753
157695,TDRP,NA,protein_coding,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,-2.07917054253697,NA,NA,1.78089073409283e-12,9.30569661781356e-12,184.140914257017,0.294890787287475,-7.05064597528469
157695,TDRP,NA,protein_coding,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-0.63116348788584,NA,NA,0.0153129887455123,0.042453810465239,184.140914257017,0.260285315698877,-2.42489087865421
157695,TDRP,NA,protein_coding,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,-0.455642601425296,NA,NA,4.63589945889079e-05,0.000372598115944307,406.048048902422,0.111861813252211,-4.07326314653932
157695,TDRP,NA,protein_coding,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-0.748059859450005,NA,NA,0.0123867723940261,0.0585384389667407,206.546847695729,0.299112696111391,-2.50092981399701
