entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,0.717504828,NA,NA,0.018577802,0.0409004,NA,NA,NA
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,0.462207778,NA,NA,0.139006292,0.220487304,NA,NA,NA
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,-0.234167051,NA,NA,0.447480202,1,NA,NA,NA
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,-0.255193528,NA,NA,0.398740329,0.615097726,NA,NA,NA
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,0.801032986,NA,NA,0.00559542,0.011308786,NA,NA,NA
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,1.085186531,NA,NA,1.58e-05,4.07e-05,NA,NA,NA
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,-0.240226771,NA,NA,0.339012835,0.823629388,NA,NA,NA
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,-0.565982829,NA,NA,0.039320883,0.064035918,NA,NA,NA
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,-0.172330911,NA,NA,0.55326881,0.63251208,NA,NA,NA
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,0.949670703,NA,NA,0.001053726,0.002113065,NA,NA,NA
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,-0.488813695,NA,NA,0.092770489,1,NA,NA,NA
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,-1.017132381,NA,NA,0.000586946,0.00209641,NA,NA,NA
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,-0.208368193848196,NA,NA,0.191603343951461,0.767644522398926,1268.02519287345,0.159565100506934,-1.30585067277379
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,-0.661593156169072,NA,NA,2.71064952224935e-05,7.4980003392003e-05,1857.69460731646,0.157653353579351,-4.19650544151651
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-0.688646271781213,NA,NA,1.00747096769762e-05,6.8945907921826e-05,1857.69460731646,0.15595885724416,-4.415563719495
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,-0.142075158546363,NA,NA,0.101599405931942,0.308722027979484,1678.16625917151,0.0867820740891396,-1.6371486858038
130872,AHSA2P,NA,transcribed_pseudogene,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-0.972791984788758,NA,NA,0.00485517505916977,0.0277983747317815,63.7488497107131,0.345391758224981,-2.8164887019542
