entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,12,0.566737897,NA,NA,0.001692432,0.019332163,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,18,0.075082238,NA,NA,0.686382773,0.779285783,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,24,-0.405689873,NA,NA,0.032881705,0.113001605,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,3,-0.085157146,NA,NA,0.684932531,0.851794578,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,6,0.063856863,NA,NA,0.741749211,1,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,12,0.385159659,NA,NA,0.098827214,0.206629652,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,18,0.134091749,NA,NA,0.593115613,0.713166519,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,3,-0.20048233,NA,NA,0.431539101,0.988398948,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,6,1.412159749,NA,NA,7.2e-09,4.07e-07,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,12,1.9754157,NA,NA,4.14e-23,5.49e-22,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,18,2.485809297,NA,NA,3.04e-30,4.53e-29,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,3,0.353517561,NA,NA,0.120481606,0.75880869,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,6,0.928716901,NA,NA,3.42e-05,0.000149856,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,0.478774668,NA,NA,0.04815672,0.093311982,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,0.316011849,NA,NA,0.216415665,0.317485288,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,-0.159436566,NA,NA,0.516026453,1,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,0.295181356,NA,NA,0.239666362,0.443456252,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,0.272519536,NA,NA,0.415646259,0.503992719,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,0.684962205,NA,NA,0.012244084,0.02034574,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,0.127845573,NA,NA,0.627389921,0.945874198,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,0.261360643,NA,NA,0.367631982,0.452454349,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,1.050152859,NA,NA,0.027511125,0.045611559,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,1.642697795,NA,NA,0.000547901,0.001142039,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,-0.018591364,NA,NA,0.969087177,1,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,-0.020625393,NA,NA,0.96627489,0.980889424,NA,NA,NA
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,0.340637000899222,NA,NA,0.0331016678261523,0.300761986870379,231.332127753842,0.159859832098631,2.13084798368269
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,-1.14856984469128,NA,NA,8.48284385163545e-09,3.36144779759852e-08,429.312614640253,0.199453931768915,-5.75857208982976
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-0.410314662347788,NA,NA,0.0292058332868071,0.0735813943449353,429.312614640253,0.188157574280233,-2.18069702438173
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,0.896398901619317,NA,NA,2.2539937853758e-05,0.000189448789284399,105.03849596834,0.21150862173005,4.23811991344446
440354,SMG1P2,NA,transcribed_pseudogene,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-0.471675309201635,NA,NA,0.40111584572726,0.740140098672388,32.8796236924647,0.561765636895678,-0.839630048943751
