entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,12,-0.227280038,NA,NA,0.405538851,0.632490094,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,18,-0.254426749,NA,NA,0.350271888,0.480004518,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,24,-0.821681812,NA,NA,0.00347885,0.02056301,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,3,-0.060782924,NA,NA,0.842425003,0.932721023,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,6,-0.220916695,NA,NA,0.452121308,1,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,12,0.562304891,NA,NA,0.128419055,0.252505151,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,18,-0.615935484,NA,NA,0.098494667,0.187460333,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,3,0.162307054,NA,NA,0.653900263,0.997855584,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,6,0.291602801,NA,NA,0.419176533,0.792733089,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,12,0.471622187,NA,NA,0.252451599,0.315687087,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,18,-0.346341237,NA,NA,0.502416748,0.561101638,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,3,0.17550485,NA,NA,0.639129154,1,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,6,0.478218381,NA,NA,0.23151298,0.335941684,NA,NA,NA
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,-0.12448302477571,NA,NA,0.747404981168041,0.99776532938064,15.2376652910384,0.386517642804924,-0.322062982357929
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,-1.06497399837163,NA,NA,0.116710011896163,0.177101500565092,26.588722770503,0.67887495834279,-1.56873366042453
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-0.562907757162462,NA,NA,0.373728719035415,0.571698565725978,26.588722770503,0.632828597482125,-0.889510618518409
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,-0.519304572145642,NA,NA,0.50611610299706,0.859238473122537,7.49651354519722,0.781029603688767,-0.664897424749319
388152,GOLGA2P7,NA,transcribed_pseudogene,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-0.550745027814542,NA,NA,0.548444713676534,0.866384372880933,35.0494153949726,0.91776717294564,-0.600092315403793
