entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
144406,CFAP251,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,1.71108218,NA,NA,0.001093704,0.003226804,NA,NA,NA
144406,CFAP251,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,2.044697892,NA,NA,0.000142531,0.00046177,NA,NA,NA
144406,CFAP251,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,0.032246718,NA,NA,0.953075659,1,NA,NA,NA
144406,CFAP251,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,0.44631469,NA,NA,0.428515838,0.643108077,NA,NA,NA
144406,CFAP251,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,3.35248782,NA,NA,6.5e-09,3.18e-08,NA,NA,NA
144406,CFAP251,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,3.116078392,NA,NA,6.28e-10,2.63e-09,NA,NA,NA
144406,CFAP251,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,-1.566374258,NA,NA,0.012436388,0.120737126,NA,NA,NA
144406,CFAP251,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,1.80259329,NA,NA,0.00235497,0.004862067,NA,NA,NA
144406,CFAP251,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,4.230259037,NA,NA,7.21e-20,7.89e-19,NA,NA,NA
144406,CFAP251,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,4.529811197,NA,NA,1.77e-27,2.56e-26,NA,NA,NA
144406,CFAP251,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,1.398671172,NA,NA,0.002394826,0.132505096,NA,NA,NA
144406,CFAP251,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,1.231161281,NA,NA,0.010203739,0.026313919,NA,NA,NA
144406,CFAP251,NA,protein_coding,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,-0.313771389434592,NA,NA,0.0895859678690095,0.532686191634179,149.005945321313,0.184833893204715,-1.69758578361529
144406,CFAP251,NA,protein_coding,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,2.8217649738566,NA,NA,4.7483560826948e-32,6.95988134477316e-31,517.886907339,0.239467610323948,11.7834932667486
144406,CFAP251,NA,protein_coding,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,2.01850872273661,NA,NA,2.88896319459108e-17,1.68729771975102e-15,517.886907339,0.238849397463276,8.45096845198013
144406,CFAP251,NA,protein_coding,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,-0.120069811057375,NA,NA,0.811819005908112,0.924806207850071,18.3518971431916,0.504325372453833,-0.238080052314573
144406,CFAP251,NA,protein_coding,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-2.3759626734377,NA,NA,1.92170072066311e-06,4.25403693342654e-05,2644.95280921153,0.498995761428025,-4.76148868807659
