entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
4856,CCN3,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,0.456107287,NA,NA,0.235884713,0.351747079,NA,NA,NA
4856,CCN3,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,-0.50217017,NA,NA,0.231443819,0.335375606,NA,NA,NA
4856,CCN3,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,0.445270369,NA,NA,0.237895,0.926887344,NA,NA,NA
4856,CCN3,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,0.603825938,NA,NA,0.125634037,0.277625243,NA,NA,NA
4856,CCN3,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,0.942386879,NA,NA,0.095049309,0.143776938,NA,NA,NA
4856,CCN3,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,1.100481476,NA,NA,0.047329739,0.070171839,NA,NA,NA
4856,CCN3,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,-0.146559034,NA,NA,0.718131177,0.964922512,NA,NA,NA
4856,CCN3,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,-0.518086148,NA,NA,0.299016267,0.38119697,NA,NA,NA
4856,CCN3,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,0.947134271,NA,NA,0.128723964,0.181454829,NA,NA,NA
4856,CCN3,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,1.94212646,NA,NA,0.00119567,0.002380699,NA,NA,NA
4856,CCN3,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,0.260645987,NA,NA,0.66289607,1,NA,NA,NA
4856,CCN3,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,0.152764928,NA,NA,0.803275169,0.875964875,NA,NA,NA
4856,CCN3,NA,protein_coding,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,-0.912417783965079,NA,NA,0.00109488495971092,0.0268778812523392,90.1756918878312,0.279459553018425,-3.26493681862048
4856,CCN3,NA,protein_coding,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,-2.04496782771144,NA,NA,0.000291457000510709,0.000706479570424299,39.4359012130945,0.564475204618554,-3.62277706970908
4856,CCN3,NA,protein_coding,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-1.20757078431681,NA,NA,0.0156056177448348,0.0431345566796134,39.4359012130945,0.499406715748981,-2.41801070397254
4856,CCN3,NA,protein_coding,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,-0.640314926640367,NA,NA,0.0226607279516846,0.0925488661632577,58.2139482277084,0.280949965367406,-2.27910662243012
4856,CCN3,NA,protein_coding,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,0.631626159642427,NA,NA,0.116196333671532,0.325935401284682,29.4789751319076,0.4020686483795,1.57094108726989
