entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,0.029721456,NA,NA,0.884018729,0.929627185,NA,NA,NA
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,-0.447853017,NA,NA,0.048042438,0.088690629,NA,NA,NA
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,0.146251925,NA,NA,0.457354745,1,NA,NA,NA
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,0.212592547,NA,NA,0.290879796,0.504789693,NA,NA,NA
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,1.489242933,NA,NA,6.19e-10,3.33e-09,NA,NA,NA
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,1.004719956,NA,NA,4.34e-07,1.35e-06,NA,NA,NA
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,0.079212869,NA,NA,0.667353022,0.953464404,NA,NA,NA
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,1.229737063,NA,NA,1.24e-10,6.23e-10,NA,NA,NA
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,1.215470421,NA,NA,7.7e-06,2.25e-05,NA,NA,NA
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,1.236588205,NA,NA,5.21e-06,1.39e-05,NA,NA,NA
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,0.032865121,NA,NA,0.902213351,1,NA,NA,NA
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,0.898739534,NA,NA,0.00082479,0.002845838,NA,NA,NA
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,-0.644858458231876,NA,NA,0.00151952806540171,0.0347124395570619,42.2294181462668,0.203365847609159,-3.17092798920301
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,-2.47109992394596,NA,NA,5.48159318535236e-12,2.76812901672742e-11,117.002605225595,0.358519531183945,-6.89251131112886
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-1.50554542280065,NA,NA,1.709512988817e-06,1.40741522780302e-05,117.002605225595,0.314635758347209,-4.78504233183578
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,-1.62124388151171,NA,NA,2.5251873622584e-16,6.46702900973157e-15,140.294700791131,0.197855529557002,-8.19407921093575
730102,CRYZL2P,NA,transcribed_pseudogene,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-0.527171673978226,NA,NA,0.0202088306530619,0.0860096240061336,98.5891812828892,0.226989666294522,-2.32244790075251
