entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,12,0.669122953,NA,NA,0.0939139,0.275083161,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,18,0.718662474,NA,NA,0.070931651,0.144777402,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,24,0.095981381,NA,NA,0.80711559,0.900096995,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,3,-0.192636547,NA,NA,0.60279646,0.802309539,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,6,0.129566445,NA,NA,0.739293887,1,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,12,1.614518841,NA,NA,0.000489368,0.002926924,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,18,2.038954757,NA,NA,9.48e-06,7.6e-05,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,3,-0.37746792,NA,NA,0.414149429,0.984568675,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,6,0.72822422,NA,NA,0.116848163,0.479024734,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,12,3.055496324,NA,NA,1.64e-06,4.75e-06,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,18,2.695945205,NA,NA,7.6e-05,0.000166371,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,3,0.843130206,NA,NA,0.235989046,0.921938494,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,6,2.464662653,NA,NA,0.000340437,0.001198473,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,1.81435695,NA,NA,0.001468315,0.004211725,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,2.47600567,NA,NA,9.62e-06,3.77e-05,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,0.275536206,NA,NA,0.624422804,1,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,1.105171671,NA,NA,0.049483419,0.135474174,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,5.872341454,NA,NA,3.47e-25,5.96e-24,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,5.689710307,NA,NA,1.33e-24,1.61e-23,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,2.141220841,NA,NA,0.00026217,0.004978,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,4.859839689,NA,NA,1.25e-18,1.21e-17,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,5.449661381,NA,NA,1.54e-22,2.03e-21,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,6.555058601,NA,NA,1.03e-31,1.86e-30,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,2.938201649,NA,NA,3.32e-06,0.000557326,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,4.353408488,NA,NA,6.21e-13,8.96e-12,NA,NA,NA
723809,LHFPL3-AS2,NA,lncRNA,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,0.954676951287432,NA,NA,0.0173394240662489,0.199566475400933,5.1977428444189,0.401220817580231,2.37943025251058
723809,LHFPL3-AS2,NA,lncRNA,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,8.38429560416261,NA,NA,2.40583546409606e-08,9.10597234804381e-08,74.0537980720161,1.50257458494197,5.5799530274142
723809,LHFPL3-AS2,NA,lncRNA,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,7.86784086970794,NA,NA,1.59879307361141e-07,1.67561495608759e-06,74.0537980720161,1.50126628168301,5.24080302455578
723809,LHFPL3-AS2,NA,lncRNA,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,0.741613006425789,NA,NA,0.497012998917117,0.850741929273171,4.0918093380183,1.09189663970304,0.67919707732362
723809,LHFPL3-AS2,NA,lncRNA,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,0.71046269626985,NA,NA,0.691101638868223,0.937331719236877,0.842046780561037,1.78795500651107,0.397360500506224
