entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
8366,H4C2,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,12,-0.906168098,NA,NA,2.11e-08,1.22e-07,NA,NA,NA
8366,H4C2,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,18,-1.193674207,NA,NA,3.11e-14,2.79e-13,NA,NA,NA
8366,H4C2,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,3,-0.251011624,NA,NA,0.097463055,0.707879644,NA,NA,NA
8366,H4C2,NA,protein_coding,PRJNA382632,A/California/04/09 (H1N1) vs. mock infection,human monocyte-derived macrophages (MDM),A/California/04/09 (H1N1),2,6,-0.766254514,NA,NA,2.26e-06,1.94e-05,NA,NA,NA
8366,H4C2,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,12,1.594441715,NA,NA,9.33e-21,1.21e-19,NA,NA,NA
8366,H4C2,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,18,0.900062449,NA,NA,1.52e-09,6.12e-09,NA,NA,NA
8366,H4C2,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,3,0.091799344,NA,NA,0.51165383,0.913006473,NA,NA,NA
8366,H4C2,NA,protein_coding,PRJNA382632,A/Wyoming/03/03 (H3N2) vs. mock infection,human monocyte-derived macrophages (MDM),A/Wyoming/03/03 (H3N2),2,6,0.195500784,NA,NA,0.196934437,0.266393,NA,NA,NA
8366,H4C2,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,12,-1.357408816,NA,NA,0.001793774,0.003705901,NA,NA,NA
8366,H4C2,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,18,-1.250828917,NA,NA,0.003866047,0.007085382,NA,NA,NA
8366,H4C2,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,3,0.101589415,NA,NA,0.812262223,1,NA,NA,NA
8366,H4C2,NA,protein_coding,PRJNA382632,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human monocyte-derived macrophages (MDM),A/Vietnam/1203/04 (H5N1) HALo,2,6,-1.083590072,NA,NA,0.011862183,0.029992395,NA,NA,NA
8366,H4C2,NA,protein_coding,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,0.951649746894956,NA,NA,0.185245967300407,0.75800040230405,2.22928576286669,0.718348499134002,1.32477446259331
8366,H4C2,NA,protein_coding,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,-3.27139621971286,NA,NA,4.12074008629454e-57,1.82325786386784e-55,666.924607644841,0.205400251942744,-15.9269338219934
8366,H4C2,NA,protein_coding,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,-1.98450031048982,NA,NA,2.98690613940705e-27,5.78001185386945e-25,666.924607644841,0.183528869316859,-10.8130144204377
8366,H4C2,NA,protein_coding,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,0.892440331025724,NA,NA,0.826875937216589,0.924806207850071,0.145236584971683,4.0804728567969,0.218710027574175
8366,H4C2,NA,protein_coding,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-4.009559526304,NA,NA,0.00390662587389124,0.0232625233398026,5.17982754645989,1.38950412325772,-2.88560462627739
