entrezID,gene_symbol,biotype,bioproject,res_design,host_type,stimulator,concentration,H.P.S,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type
3123,HLA-DRB1,protein_coding,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,4.91462789326371,1.10461812228136,0.941009343221435,1.17386520148655,0.240449022758437,0.738724193261836,NA
3123,HLA-DRB1,protein_coding,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,4.91462789326371,1.10461812228136,0.941009343221435,1.17386520148655,0.240449022758437,0.738724193261836,NA
3123,HLA-DRB1,protein_coding,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,12.8633791618429,2.12037431819892,0.578866464409063,3.66297660784946,0.000249301312834643,0.00261116430919636,patient-derived GBM cell lines (PDGCLs)
3123,HLA-DRB1,protein_coding,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,12.8633791618429,2.12037431819892,0.578866464409063,3.66297660784946,0.000249301312834643,0.00261116430919636,patient-derived GBM cell lines (PDGCLs)
3123,HLA-DRB1,protein_coding,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,0,NA,NA,NA,NA,NA,A549
3123,HLA-DRB1,protein_coding,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,0,NA,NA,NA,NA,NA,A549
3123,HLA-DRB1,protein_coding,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,0,NA,NA,NA,NA,NA,A549
3123,HLA-DRB1,protein_coding,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,0,NA,NA,NA,NA,NA,A549
3123,HLA-DRB1,protein_coding,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,0.247653975613574,1.75144876946366,4.98812925926607,0.351123372797553,0.725495793947023,0.921090533311727,A549
3123,HLA-DRB1,protein_coding,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,0.247653975613574,1.75144876946366,4.98812925926607,0.351123372797553,0.725495793947023,0.921090533311727,A549
3123,HLA-DRB1,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,667.773361333029,-0.0134876670129618,1.14260689912515,-0.0118042933429588,NA,NA,sigmoid colon organoid
3123,HLA-DRB1,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,667.773361333029,-0.0134876670129618,1.14260689912515,-0.0118042933429588,NA,NA,sigmoid colon organoid
3123,HLA-DRB1,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,667.773361333029,0.0858511272471567,1.14256129247893,0.0751391875536862,NA,NA,sigmoid colon organoid
3123,HLA-DRB1,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,667.773361333029,0.0858511272471567,1.14256129247893,0.0751391875536862,NA,NA,sigmoid colon organoid
