entrezID,gene_symbol,biotype,bioproject,res_design,host_type,stimulator,concentration,H.P.S,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type
8607,RUVBL1,protein_coding,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,1892.04905239164,-0.0237682454520553,0.0702972070674026,-0.338110807578255,0.735279686403312,0.961473650102656,NA
8607,RUVBL1,other,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,1892.04905239164,-0.0237682454520553,0.0702972070674026,-0.338110807578255,0.735279686403312,0.961473650102656,NA
8607,RUVBL1,protein_coding,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,1538.13348072113,-0.0303774164117981,0.0485701478896227,-0.625433887515264,0.531686326820249,0.96308222060722,patient-derived GBM cell lines (PDGCLs)
8607,RUVBL1,other,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,1538.13348072113,-0.0303774164117981,0.0485701478896227,-0.625433887515264,0.531686326820249,0.96308222060722,patient-derived GBM cell lines (PDGCLs)
8607,RUVBL1,protein_coding,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,1366.52963430864,-0.108396684835766,0.0681790095197633,-1.5898835374595,0.111861059106054,0.371434072311768,A549
8607,RUVBL1,other,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,1366.52963430864,-0.108396684835766,0.0681790095197633,-1.5898835374595,0.111861059106054,0.371434072311768,A549
8607,RUVBL1,protein_coding,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,2004.96653030491,-0.0151165610658419,0.087103417679519,-0.173547278264792,0.862221268951954,0.986418245486816,A549
8607,RUVBL1,other,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,2004.96653030491,-0.0151165610658419,0.087103417679519,-0.173547278264792,0.862221268951954,0.986418245486816,A549
8607,RUVBL1,protein_coding,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,5191.06693115797,0.677874180999345,0.0999566278338704,6.78168317288558,1.18783746741149e-11,1.1379981331145e-10,A549
8607,RUVBL1,other,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,5191.06693115797,0.677874180999345,0.0999566278338704,6.78168317288558,1.18783746741149e-11,1.1379981331145e-10,A549
8607,RUVBL1,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,2630.8551578476,0.0344627867705542,0.175798101269922,0.196036171731114,0.844581854300683,1,sigmoid colon organoid
8607,RUVBL1,other,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,2630.8551578476,0.0344627867705542,0.175798101269922,0.196036171731114,0.844581854300683,1,sigmoid colon organoid
8607,RUVBL1,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,2630.8551578476,0.156089683829569,0.175712346550151,0.888325077287719,0.37436591411047,1,sigmoid colon organoid
8607,RUVBL1,other,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,2630.8551578476,0.156089683829569,0.175712346550151,0.888325077287719,0.37436591411047,1,sigmoid colon organoid
