entrezID,gene_symbol,biotype,bioproject,res_design,host_type,stimulator,concentration,H.P.S,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type
10801,SEPTIN9,protein_coding,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,1324.90380555373,0.357989428939706,0.127432279540476,2.80925233567683,0.00496567090380037,0.0440300963341275,NA
10801,SEPTIN9,other,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,1324.90380555373,0.357989428939706,0.127432279540476,2.80925233567683,0.00496567090380037,0.0440300963341275,NA
10801,SEPTIN9,protein_coding,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,21546.2307917535,-0.329835537963421,0.0178037887500295,-18.5261430920356,1.27075502345845e-76,1.37010127081956e-74,patient-derived GBM cell lines (PDGCLs)
10801,SEPTIN9,other,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,21546.2307917535,-0.329835537963421,0.0178037887500295,-18.5261430920356,1.27075502345845e-76,1.37010127081956e-74,patient-derived GBM cell lines (PDGCLs)
10801,SEPTIN9,protein_coding,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,6604.93706858847,-0.280923708309541,0.0584331318429032,-4.80760998853872,1.52745385375216e-06,1.7558004904747e-05,A549
10801,SEPTIN9,other,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,6604.93706858847,-0.280923708309541,0.0584331318429032,-4.80760998853872,1.52745385375216e-06,1.7558004904747e-05,A549
10801,SEPTIN9,protein_coding,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,6504.87065379701,-0.00498233149216768,0.0988151272517531,-0.0504207364877859,0.959787112073741,0.989135504729379,A549
10801,SEPTIN9,other,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,6504.87065379701,-0.00498233149216768,0.0988151272517531,-0.0504207364877859,0.959787112073741,0.989135504729379,A549
10801,SEPTIN9,protein_coding,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,9414.72153241023,-0.738264741308816,0.0862996584883721,-8.5546658496718,1.18210653272854e-17,1.76778332911375e-16,A549
10801,SEPTIN9,other,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,9414.72153241023,-0.738264741308816,0.0862996584883721,-8.5546658496718,1.18210653272854e-17,1.76778332911375e-16,A549
10801,SEPTIN9,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,11585.1470665487,0.0846815896706894,0.0735687790710903,1.15105335089034,0.249710287714993,1,sigmoid colon organoid
10801,SEPTIN9,other,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,11585.1470665487,0.0846815896706894,0.0735687790710903,1.15105335089034,0.249710287714993,1,sigmoid colon organoid
10801,SEPTIN9,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,11585.1470665487,0.0550495337246786,0.073564458052217,0.748316988695869,0.454268979683782,1,sigmoid colon organoid
10801,SEPTIN9,other,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,11585.1470665487,0.0550495337246786,0.073564458052217,0.748316988695869,0.454268979683782,1,sigmoid colon organoid
