entrezID,gene_symbol,biotype,bioproject,res_design,host_type,stimulator,concentration,H.P.S,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type
9715,FAM131B,protein_coding,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,15.1556488967825,0.493461871791067,0.505969236317991,0.975280385388759,0.329421197318447,0.867058057549111,NA
9715,FAM131B,other,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,15.1556488967825,0.493461871791067,0.505969236317991,0.975280385388759,0.329421197318447,0.867058057549111,NA
9715,FAM131B,protein_coding,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,1989.50940396714,-0.247417287077001,0.0435323265046092,-5.68353007852233,1.31942506022774e-08,2.41075460246375e-07,patient-derived GBM cell lines (PDGCLs)
9715,FAM131B,other,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,1989.50940396714,-0.247417287077001,0.0435323265046092,-5.68353007852233,1.31942506022774e-08,2.41075460246375e-07,patient-derived GBM cell lines (PDGCLs)
9715,FAM131B,protein_coding,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,71.2158146290894,-1.36656628264971,0.257824495055517,-5.30037412603271,1.15565619053411e-07,1.51443660159814e-06,A549
9715,FAM131B,other,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,71.2158146290894,-1.36656628264971,0.257824495055517,-5.30037412603271,1.15565619053411e-07,1.51443660159814e-06,A549
9715,FAM131B,protein_coding,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,7.16183586525378,-0.35404313075887,0.837013550678825,-0.422983750348771,0.672307116879917,0.986418245486816,A549
9715,FAM131B,other,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,7.16183586525378,-0.35404313075887,0.837013550678825,-0.422983750348771,0.672307116879917,0.986418245486816,A549
9715,FAM131B,protein_coding,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,23.1705391255431,-0.422971964524304,0.626259848753743,-0.675393712954803,0.499425658813245,0.81546722798459,A549
9715,FAM131B,other,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,23.1705391255431,-0.422971964524304,0.626259848753743,-0.675393712954803,0.499425658813245,0.81546722798459,A549
9715,FAM131B,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,329.037567479238,-0.373965128322872,0.259407408902641,-1.4416131362818,0.149411540527411,1,sigmoid colon organoid
9715,FAM131B,other,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,329.037567479238,-0.373965128322872,0.259407408902641,-1.4416131362818,0.149411540527411,1,sigmoid colon organoid
9715,FAM131B,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,329.037567479238,-0.972843802895966,0.261321643792318,-3.72278311424185,0.000197038771430122,0.00522321956975211,sigmoid colon organoid
9715,FAM131B,other,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,329.037567479238,-0.972843802895966,0.261321643792318,-3.72278311424185,0.000197038771430122,0.00522321956975211,sigmoid colon organoid
