entrezID,gene_symbol,biotype,bioproject,res_design,host_type,stimulator,concentration,H.P.S,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type
5176,SERPINF1,protein_coding,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,79.0570130080041,0.0395091457153764,0.242293296171875,0.163063305256906,0.870468591207658,0.979646885033525,NA
5176,SERPINF1,misc_RNA,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,79.0570130080041,0.0395091457153764,0.242293296171875,0.163063305256906,0.870468591207658,0.979646885033525,NA
5176,SERPINF1,protein_coding,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,272.049825045472,-0.023037712795463,0.113700248947785,-0.202617962657607,0.839433649045508,0.966761953666254,patient-derived GBM cell lines (PDGCLs)
5176,SERPINF1,misc_RNA,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,272.049825045472,-0.023037712795463,0.113700248947785,-0.202617962657607,0.839433649045508,0.966761953666254,patient-derived GBM cell lines (PDGCLs)
5176,SERPINF1,protein_coding,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,45.7914422637859,-0.473895086566609,0.330510700961659,-1.43382675716023,0.151621707268137,0.462538877522893,A549
5176,SERPINF1,misc_RNA,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,45.7914422637859,-0.473895086566609,0.330510700961659,-1.43382675716023,0.151621707268137,0.462538877522893,A549
5176,SERPINF1,protein_coding,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,49.1799757657431,-0.314859300361285,0.290087976143618,-1.08539245420294,0.277747873018845,0.986418245486816,A549
5176,SERPINF1,misc_RNA,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,49.1799757657431,-0.314859300361285,0.290087976143618,-1.08539245420294,0.277747873018845,0.986418245486816,A549
5176,SERPINF1,protein_coding,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,58.6238538061586,-1.59831064654278,0.426491392136311,-3.74758008253527,0.00017854884010109,0.000786112193696283,A549
5176,SERPINF1,misc_RNA,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,58.6238538061586,-1.59831064654278,0.426491392136311,-3.74758008253527,0.00017854884010109,0.000786112193696283,A549
5176,SERPINF1,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,22.5539109531833,0.0813980086957832,0.403973501781241,0.201493435428004,0.840312761944779,1,sigmoid colon organoid
5176,SERPINF1,misc_RNA,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,22.5539109531833,0.0813980086957832,0.403973501781241,0.201493435428004,0.840312761944779,1,sigmoid colon organoid
5176,SERPINF1,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,22.5539109531833,-0.0292714759333122,0.405697352953811,-0.0721510153324684,0.942481727617269,1,sigmoid colon organoid
5176,SERPINF1,misc_RNA,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,22.5539109531833,-0.0292714759333122,0.405697352953811,-0.0721510153324684,0.942481727617269,1,sigmoid colon organoid
