entrezID,gene_symbol,probe_seq,biotype,bioproject,res_design,host_type,virus_strain,M.O.I,H.P.I,log2FoldChange,t,B,pvalue,padj,baseMean,lfcSE,stat
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,12,-0.391688663,NA,NA,0.330578081,0.562838779,NA,NA,NA
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,18,0.079142793,NA,NA,0.844319146,0.896233521,NA,NA,NA
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,24,-0.426533246,NA,NA,0.286131352,0.48759408,NA,NA,NA
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,3,0.612202418,NA,NA,0.114325664,0.363990488,NA,NA,NA
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/California/04/09 (H1N1) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/California/04/09 (H1N1),5,6,-0.495803014,NA,NA,0.205778016,1,NA,NA,NA
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,12,0.483632042,NA,NA,0.290656604,0.452298462,NA,NA,NA
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,18,-0.97409851,NA,NA,0.033868233,0.080181991,NA,NA,NA
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,3,0.62627656,NA,NA,0.17593803,0.880727868,NA,NA,NA
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/Wyoming/03/03 (H3N2) vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Wyoming/03/03 (H3N2),5,6,-0.030001346,NA,NA,0.948197774,0.991972339,NA,NA,NA
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,12,1.017739097,NA,NA,0.136794877,0.183578604,NA,NA,NA
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,18,0.430322109,NA,NA,0.549357575,0.606078107,NA,NA,NA
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,3,0.117274158,NA,NA,0.861388906,1,NA,NA,NA
574432,IBA57-AS1,NA,lncRNA,PRJNA349748,A/Vietnam/1203/04 (H5N1) HALo vs. mock infection,human tracheobronchial epithelial cells (HTBE),A/Vietnam/1203/04 (H5N1) HALo,5,6,0.681794508,NA,NA,0.321178088,0.435194479,NA,NA,NA
574432,IBA57-DT,NA,lncRNA,PRJNA557257,A/Panama/2007/1999 (H3N2) vs. mock infection,lung explants,A/Panama/2007/1999 (H3N2),1E5 PFU/mL,24,0.0943781227630775,NA,NA,0.817006536300574,0.99776532938064,7.26632182990538,0.407862663074782,0.231396818849714
574432,IBA57-DT,NA,lncRNA,PRJNA559077,A/swine/Zhejiang/04 (H3N2) vs. mock infection,A549,A/swine/Zhejiang/04 (H3N2),10,24,1.8803477003636,NA,NA,1.50140677202823e-05,4.27754482378525e-05,66.1131815420777,0.434412745371672,4.32848188824393
574432,IBA57-DT,NA,lncRNA,PRJNA559077,A/Hangzhou/1/2013 (H7N9) vs. mock infection,A549,A/Hangzhou/1/2013 (H7N9),10,24,0.760842370737545,NA,NA,0.0803112657976399,0.171962098367664,66.1131815420777,0.435044780725894,1.7488828838908
574432,IBA57-DT,NA,lncRNA,PRJNA667475,A/WSN/1933 (H1N1) vs. mock infection,A549,A/WSN/1933 (H1N1),0.02,24,0.191161712444024,NA,NA,0.837595095219777,0.928598459002854,4.90985506230749,0.93262991153018,0.204970599892493
574432,IBA57-DT,NA,lncRNA,PRJNA795161,A/Oklahoma/447/2008 (H1N1) vs. mock infection,human bronchial epithelial cells (HBEC),A/Oklahoma/447/2008 (H1N1),N.A.,48,-0.37173746064445,NA,NA,0.916221289591961,0.986307224021891,0.196845269462756,3.53380296008848,-0.10519473350465
