entrezID,gene_symbol,biotype,bioproject,res_design,host_type,stimulator,concentration,H.P.S,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type
157697,ERICH1,protein_coding,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,224.668797593912,0.153292517438631,0.14477561500337,1.05882829394344,0.289677985464346,0.81301161407739,NA
157697,ERICH1,misc_RNA,PRJNA474093,IFN-beta stimulation vs. mock stimulation,immortalized human hepatocytes PH5CH8,IFN-beta,N.A.,12,224.668797593912,0.153292517438631,0.14477561500337,1.05882829394344,0.289677985464346,0.81301161407739,NA
157697,ERICH1,protein_coding,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,596.823064119157,0.0877311635902594,0.0765883356713646,1.14548988199336,0.252006284370137,0.787230961643897,patient-derived GBM cell lines (PDGCLs)
157697,ERICH1,misc_RNA,PRJNA565586,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,100U/ml,24,596.823064119157,0.0877311635902594,0.0765883356713646,1.14548988199336,0.252006284370137,0.787230961643897,patient-derived GBM cell lines (PDGCLs)
157697,ERICH1,protein_coding,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,672.230653073559,0.0429911114657941,0.0934885534404537,0.459854280376439,0.645620818722167,0.933906632050025,A549
157697,ERICH1,misc_RNA,PRJNA667475,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,250U/ml,8,672.230653073559,0.0429911114657941,0.0934885534404537,0.459854280376439,0.645620818722167,0.933906632050025,A549
157697,ERICH1,protein_coding,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,480.592241693237,-0.0581782241382861,0.115377635100867,-0.504241780371253,0.614091483874497,0.986418245486816,A549
157697,ERICH1,misc_RNA,PRJNA739760,INF-alpha2 stimulation (with DMSO) vs. mock stimulation (with DMSO),NA,IFN-alpha,1000U/ml,16,480.592241693237,-0.0581782241382861,0.115377635100867,-0.504241780371253,0.614091483874497,0.986418245486816,A549
157697,ERICH1,protein_coding,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,489.13126340505,-0.254411346922161,0.154517711941849,-1.64648663072299,0.0996636103525094,0.246485270413487,A549
157697,ERICH1,misc_RNA,PRJNA768480,IFN-gamma stimulation vs. mock stimulation,NA,IFN-gamma,N.A.,N.A.,489.13126340505,-0.254411346922161,0.154517711941849,-1.64648663072299,0.0996636103525094,0.246485270413487,A549
157697,ERICH1,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,690.695007180202,-0.0166343763143747,0.119622788839169,-0.13905691779799,0.889405172001682,1,sigmoid colon organoid
157697,ERICH1,misc_RNA,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,690.695007180202,-0.0166343763143747,0.119622788839169,-0.13905691779799,0.889405172001682,1,sigmoid colon organoid
157697,ERICH1,protein_coding,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,690.695007180202,0.0255585511500753,0.119366155559924,0.214118910257142,0.830454329503534,1,sigmoid colon organoid
157697,ERICH1,misc_RNA,PRJNA788896,IFN-beta stimulation vs. mock stimulation,NA,IFN-beta,N.A.,N.A.,690.695007180202,0.0255585511500753,0.119366155559924,0.214118910257142,0.830454329503534,1,sigmoid colon organoid
